"","WorkerId","Score","Plausibility","ItemNum","Sentence","Experiment","TrialType","Voice"
"579","A1Z26KLD8VFYUD",5,"Plausible",12,"The photographer is taking a picture of the model.","EventsRev","AAN","active"
"580","A1Z26KLD8VFYUD",4,"Plausible",5,"The dentist is treating the patient.","EventsRev","AAN","active"
"581","A1Z26KLD8VFYUD",5,"Implausible",24,"The child is pulling the father on the sled.","EventsRev","AAN","active"
"582","A1Z26KLD8VFYUD",4,"Plausible",30,"The cat is chasing the mouse.","EventsRev","AAN","active"
"583","A1Z26KLD8VFYUD",3,"Implausible",13,"The princess is kidnapping the pirate.","EventsRev","AAN","active"
"584","A1Z26KLD8VFYUD",5,"Plausible",27,"The lady is applauding the athlete.","EventsRev","AAN","active"
"585","A1Z26KLD8VFYUD",4,"Plausible",29,"The thief is stealing the purse from the grandma.","EventsRev","AAN","active"
"586","A1Z26KLD8VFYUD",3,"Plausible",21,"The ballerina is dancing for the grandpa.","EventsRev","AAN","active"
"587","A1Z26KLD8VFYUD",5,"Plausible",38,"The tailor is measuring the princess.","EventsRev","AAN","active"
"588","A1Z26KLD8VFYUD",4,"Implausible",22,"The sportsstar is interviewing the journalist.","EventsRev","AAN","active"
"589","A1Z26KLD8VFYUD",5,"Implausible",37,"The woman is proposing to the man.","EventsRev","AAN","active"
"590","A1Z26KLD8VFYUD",4,"Plausible",9,"The groom is carrying the bride.","EventsRev","AAN","active"
"591","A1Z26KLD8VFYUD",5,"Implausible",11,"The Safari guide is pouncing on the lion.","EventsRev","AAN","active"
"592","A1Z26KLD8VFYUD",4,"Plausible",36,"The dog is licking the girl on the face.","EventsRev","AAN","active"
"593","A1Z26KLD8VFYUD",5,"Implausible",40,"The lady is opening the door for the chauffeur.","EventsRev","AAN","active"
"594","A1Z26KLD8VFYUD",4,"Plausible",32,"The relative is bringing flowers to the patient.","EventsRev","AAN","active"
"595","A1Z26KLD8VFYUD",5,"Implausible",26,"The queen is bowing to the peasant.","EventsRev","AAN","active"
"596","A1Z26KLD8VFYUD",4,"Implausible",39,"The grandmother is saving the lifeguard.","EventsRev","AAN","active"
"597","A1Z26KLD8VFYUD",4,"Implausible",31,"The patient is pushing the visitor.","EventsRev","AAN","active"
"598","A1Z26KLD8VFYUD",5,"Implausible",28,"The son is tying the father's shoes.","EventsRev","AAN","active"
"599","A1Z26KLD8VFYUD",3,"Plausible",10,"The jester is entertaining the king.","EventsRev","AAN","active"
"600","A1Z26KLD8VFYUD",5,"Plausible",34,"The dog is leading the blind person.","EventsRev","AAN","active"
"601","A1P2RQ166VS5BT",1,"Implausible",17,"The woman is biting the vampire.","EventsRev","AAN","active"
"602","A1P2RQ166VS5BT",7,"Plausible",23,"The judge is sentencing the criminal.","EventsRev","AAN","active"
"603","A1P2RQ166VS5BT",7,"Implausible",20,"The lady is cooking for the chef.","EventsRev","AAN","active"
"604","A1P2RQ166VS5BT",1,"Implausible",3,"The patient is using a stethoscope on the doctor.","EventsRev","AAN","active"
"605","A1P2RQ166VS5BT",7,"Plausible",14,"The priest is blessing the bride.","EventsRev","AAN","active"
"606","A1P2RQ166VS5BT",1,"Implausible",8,"The businessman is painting the artist.","EventsRev","AAN","active"
"607","A1P2RQ166VS5BT",7,"Plausible",18,"The waiter is serving the customer.","EventsRev","AAN","active"
"608","A1P2RQ166VS5BT",5,"Plausible",2,"The babysitter is scolding the child.","EventsRev","AAN","active"
"609","A1P2RQ166VS5BT",5,"Implausible",19,"The beggar is giving money to the lawyer.","EventsRev","AAN","active"
"610","A1P2RQ166VS5BT",7,"Plausible",7,"The mother is feeding the baby.","EventsRev","AAN","active"
"611","A1P2RQ166VS5BT",1,"Implausible",6,"The girl is frightening the ghost.","EventsRev","AAN","active"
"612","A1P2RQ166VS5BT",7,"Implausible",33,"The worker is yelling at the boss.","EventsRev","AAN","active"
"613","A1P2RQ166VS5BT",1,"Implausible",1,"The criminal is arresting the cop.","EventsRev","AAN","active"
"614","A1P2RQ166VS5BT",4,"Implausible",35,"The woman is preventing the bouncer from entering.","EventsRev","AAN","active"
"615","A1P2RQ166VS5BT",7,"Plausible",25,"Santa is giving the girl a present.","EventsRev","AAN","active"
"616","A1P2RQ166VS5BT",7,"Plausible",16,"The professor is lecturing to the student.","EventsRev","AAN","active"
"617","A1P2RQ166VS5BT",7,"Plausible",4,"The fireman is rescuing the grandmother.","EventsRev","AAN","active"
"618","A1P2RQ166VS5BT",1,"Implausible",15,"The snorkeler is biting the shark.","EventsRev","AAN","active"
"619","A1P2RQ166VS5BT",7,"Plausible",12,"The photographer is taking a picture of the model.","EventsRev","AAN","active"
"620","A1P2RQ166VS5BT",7,"Plausible",5,"The dentist is treating the patient.","EventsRev","AAN","active"
"621","A1P2RQ166VS5BT",5,"Implausible",24,"The child is pulling the father on the sled.","EventsRev","AAN","active"
"622","A1P2RQ166VS5BT",7,"Plausible",30,"The cat is chasing the mouse.","EventsRev","AAN","active"
"623","A1P2RQ166VS5BT",1,"Implausible",13,"The princess is kidnapping the pirate.","EventsRev","AAN","active"
"624","A1P2RQ166VS5BT",7,"Plausible",27,"The lady is applauding the athlete.","EventsRev","AAN","active"
"625","A1P2RQ166VS5BT",7,"Plausible",29,"The thief is stealing the purse from the grandma.","EventsRev","AAN","active"
"626","A1P2RQ166VS5BT",6,"Plausible",21,"The ballerina is dancing for the grandpa.","EventsRev","AAN","active"
"627","A1P2RQ166VS5BT",7,"Plausible",38,"The tailor is measuring the princess.","EventsRev","AAN","active"
"628","A1P2RQ166VS5BT",3,"Implausible",22,"The sportsstar is interviewing the journalist.","EventsRev","AAN","active"
"629","A1P2RQ166VS5BT",2,"Implausible",37,"The woman is proposing to the man.","EventsRev","AAN","active"
"630","A1P2RQ166VS5BT",7,"Plausible",9,"The groom is carrying the bride.","EventsRev","AAN","active"
"631","A1P2RQ166VS5BT",1,"Implausible",11,"The Safari guide is pouncing on the lion.","EventsRev","AAN","active"
"632","A1P2RQ166VS5BT",7,"Plausible",36,"The dog is licking the girl on the face.","EventsRev","AAN","active"
"633","A1P2RQ166VS5BT",2,"Implausible",40,"The lady is opening the door for the chauffeur.","EventsRev","AAN","active"
"634","A1P2RQ166VS5BT",7,"Plausible",32,"The relative is bringing flowers to the patient.","EventsRev","AAN","active"
"635","A1P2RQ166VS5BT",2,"Implausible",26,"The queen is bowing to the peasant.","EventsRev","AAN","active"
"636","A1P2RQ166VS5BT",2,"Implausible",39,"The grandmother is saving the lifeguard.","EventsRev","AAN","active"
"637","A1P2RQ166VS5BT",2,"Implausible",31,"The patient is pushing the visitor.","EventsRev","AAN","active"
"638","A1P2RQ166VS5BT",5,"Implausible",28,"The son is tying the father's shoes.","EventsRev","AAN","active"
"639","A1P2RQ166VS5BT",6,"Plausible",10,"The jester is entertaining the king.","EventsRev","AAN","active"
"640","A1P2RQ166VS5BT",7,"Plausible",34,"The dog is leading the blind person.","EventsRev","AAN","active"
"641","A1BNYBF79IQ89T",1,"Implausible",17,"The woman is biting the vampire.","EventsRev","AAN","active"
"642","A1BNYBF79IQ89T",7,"Plausible",23,"The judge is sentencing the criminal.","EventsRev","AAN","active"
"643","A1BNYBF79IQ89T",1,"Implausible",20,"The lady is cooking for the chef.","EventsRev","AAN","active"
"644","A1BNYBF79IQ89T",1,"Implausible",3,"The patient is using a stethoscope on the doctor.","EventsRev","AAN","active"
"645","A1BNYBF79IQ89T",7,"Plausible",14,"The priest is blessing the bride.","EventsRev","AAN","active"
"646","A1BNYBF79IQ89T",1,"Implausible",8,"The businessman is painting the artist.","EventsRev","AAN","active"
"647","A1BNYBF79IQ89T",1,"Plausible",18,"The waiter is serving the customer.","EventsRev","AAN","active"
"648","A1BNYBF79IQ89T",7,"Plausible",2,"The babysitter is scolding the child.","EventsRev","AAN","active"
"649","A1BNYBF79IQ89T",1,"Implausible",19,"The beggar is giving money to the lawyer.","EventsRev","AAN","active"
"650","A1BNYBF79IQ89T",7,"Plausible",7,"The mother is feeding the baby.","EventsRev","AAN","active"
"651","A1BNYBF79IQ89T",1,"Implausible",6,"The girl is frightening the ghost.","EventsRev","AAN","active"
"652","A1BNYBF79IQ89T",1,"Implausible",33,"The worker is yelling at the boss.","EventsRev","AAN","active"
"653","A1BNYBF79IQ89T",1,"Implausible",1,"The criminal is arresting the cop.","EventsRev","AAN","active"
"654","A1BNYBF79IQ89T",1,"Implausible",35,"The woman is preventing the bouncer from entering.","EventsRev","AAN","active"
"655","A1BNYBF79IQ89T",7,"Plausible",25,"Santa is giving the girl a present.","EventsRev","AAN","active"
"656","A1BNYBF79IQ89T",7,"Plausible",16,"The professor is lecturing to the student.","EventsRev","AAN","active"
"657","A1BNYBF79IQ89T",7,"Plausible",4,"The fireman is rescuing the grandmother.","EventsRev","AAN","active"
"658","A1BNYBF79IQ89T",1,"Implausible",15,"The snorkeler is biting the shark.","EventsRev","AAN","active"
"659","A1BNYBF79IQ89T",7,"Plausible",12,"The photographer is taking a picture of the model.","EventsRev","AAN","active"
"660","A1BNYBF79IQ89T",7,"Plausible",5,"The dentist is treating the patient.","EventsRev","AAN","active"
"661","A1BNYBF79IQ89T",1,"Implausible",24,"The child is pulling the father on the sled.","EventsRev","AAN","active"
"662","A1BNYBF79IQ89T",7,"Plausible",30,"The cat is chasing the mouse.","EventsRev","AAN","active"
"663","A1BNYBF79IQ89T",1,"Implausible",13,"The princess is kidnapping the pirate.","EventsRev","AAN","active"
"664","A1BNYBF79IQ89T",7,"Plausible",27,"The lady is applauding the athlete.","EventsRev","AAN","active"
"665","A1BNYBF79IQ89T",7,"Plausible",29,"The thief is stealing the purse from the grandma.","EventsRev","AAN","active"
"666","A1BNYBF79IQ89T",5,"Plausible",21,"The ballerina is dancing for the grandpa.","EventsRev","AAN","active"
"667","A1BNYBF79IQ89T",4,"Plausible",38,"The tailor is measuring the princess.","EventsRev","AAN","active"
"668","A1BNYBF79IQ89T",1,"Implausible",22,"The sportsstar is interviewing the journalist.","EventsRev","AAN","active"
"669","A1BNYBF79IQ89T",1,"Implausible",37,"The woman is proposing to the man.","EventsRev","AAN","active"
"670","A1BNYBF79IQ89T",7,"Plausible",9,"The groom is carrying the bride.","EventsRev","AAN","active"
"671","A1BNYBF79IQ89T",1,"Implausible",11,"The Safari guide is pouncing on the lion.","EventsRev","AAN","active"
"672","A1BNYBF79IQ89T",7,"Plausible",36,"The dog is licking the girl on the face.","EventsRev","AAN","active"
"673","A1BNYBF79IQ89T",1,"Implausible",40,"The lady is opening the door for the chauffeur.","EventsRev","AAN","active"
"674","A1BNYBF79IQ89T",7,"Plausible",32,"The relative is bringing flowers to the patient.","EventsRev","AAN","active"
"675","A1BNYBF79IQ89T",1,"Implausible",26,"The queen is bowing to the peasant.","EventsRev","AAN","active"
"676","A1BNYBF79IQ89T",1,"Implausible",39,"The grandmother is saving the lifeguard.","EventsRev","AAN","active"
"677","A1BNYBF79IQ89T",1,"Implausible",31,"The patient is pushing the visitor.","EventsRev","AAN","active"
"678","A1BNYBF79IQ89T",7,"Implausible",28,"The son is tying the father's shoes.","EventsRev","AAN","active"
"679","A1BNYBF79IQ89T",7,"Plausible",10,"The jester is entertaining the king.","EventsRev","AAN","active"
"680","A1BNYBF79IQ89T",7,"Plausible",34,"The dog is leading the blind person.","EventsRev","AAN","active"
"681","A1F9KLZGHE9DTA",1,"Implausible",17,"The woman is biting the vampire.","EventsRev","AAN","active"
"682","A1F9KLZGHE9DTA",7,"Plausible",23,"The judge is sentencing the criminal.","EventsRev","AAN","active"
"683","A1F9KLZGHE9DTA",5,"Implausible",20,"The lady is cooking for the chef.","EventsRev","AAN","active"
"684","A1F9KLZGHE9DTA",1,"Implausible",3,"The patient is using a stethoscope on the doctor.","EventsRev","AAN","active"
"685","A1F9KLZGHE9DTA",7,"Plausible",14,"The priest is blessing the bride.","EventsRev","AAN","active"
"686","A1F9KLZGHE9DTA",2,"Implausible",8,"The businessman is painting the artist.","EventsRev","AAN","active"
"687","A1F9KLZGHE9DTA",7,"Plausible",18,"The waiter is serving the customer.","EventsRev","AAN","active"
"688","A1F9KLZGHE9DTA",7,"Plausible",2,"The babysitter is scolding the child.","EventsRev","AAN","active"
"689","A1F9KLZGHE9DTA",1,"Implausible",19,"The beggar is giving money to the lawyer.","EventsRev","AAN","active"
"690","A1F9KLZGHE9DTA",7,"Plausible",7,"The mother is feeding the baby.","EventsRev","AAN","active"
"691","A1F9KLZGHE9DTA",1,"Implausible",6,"The girl is frightening the ghost.","EventsRev","AAN","active"
"692","A1F9KLZGHE9DTA",2,"Implausible",33,"The worker is yelling at the boss.","EventsRev","AAN","active"
"693","A1F9KLZGHE9DTA",1,"Implausible",1,"The criminal is arresting the cop.","EventsRev","AAN","active"
"694","A1F9KLZGHE9DTA",1,"Implausible",35,"The woman is preventing the bouncer from entering.","EventsRev","AAN","active"
"695","A1F9KLZGHE9DTA",7,"Plausible",25,"Santa is giving the girl a present.","EventsRev","AAN","active"
"696","A1F9KLZGHE9DTA",7,"Plausible",16,"The professor is lecturing to the student.","EventsRev","AAN","active"
"697","A1F9KLZGHE9DTA",7,"Plausible",4,"The fireman is rescuing the grandmother.","EventsRev","AAN","active"
"698","A1F9KLZGHE9DTA",1,"Implausible",15,"The snorkeler is biting the shark.","EventsRev","AAN","active"
"699","A1F9KLZGHE9DTA",7,"Plausible",12,"The photographer is taking a picture of the model.","EventsRev","AAN","active"
"700","A1F9KLZGHE9DTA",7,"Plausible",5,"The dentist is treating the patient.","EventsRev","AAN","active"
"701","A1F9KLZGHE9DTA",2,"Implausible",24,"The child is pulling the father on the sled.","EventsRev","AAN","active"
"702","A1F9KLZGHE9DTA",7,"Plausible",30,"The cat is chasing the mouse.","EventsRev","AAN","active"
"703","A1F9KLZGHE9DTA",1,"Implausible",13,"The princess is kidnapping the pirate.","EventsRev","AAN","active"
"704","A1F9KLZGHE9DTA",7,"Plausible",27,"The lady is applauding the athlete.","EventsRev","AAN","active"
"705","A1F9KLZGHE9DTA",7,"Plausible",29,"The thief is stealing the purse from the grandma.","EventsRev","AAN","active"
"706","A1F9KLZGHE9DTA",7,"Plausible",21,"The ballerina is dancing for the grandpa.","EventsRev","AAN","active"
"707","A1F9KLZGHE9DTA",5,"Plausible",38,"The tailor is measuring the princess.","EventsRev","AAN","active"
"708","A1F9KLZGHE9DTA",1,"Implausible",22,"The sportsstar is interviewing the journalist.","EventsRev","AAN","active"
"709","A1F9KLZGHE9DTA",5,"Implausible",37,"The woman is proposing to the man.","EventsRev","AAN","active"
"710","A1F9KLZGHE9DTA",7,"Plausible",9,"The groom is carrying the bride.","EventsRev","AAN","active"
"711","A1F9KLZGHE9DTA",1,"Implausible",11,"The Safari guide is pouncing on the lion.","EventsRev","AAN","active"
"712","A1F9KLZGHE9DTA",7,"Plausible",36,"The dog is licking the girl on the face.","EventsRev","AAN","active"
"713","A1F9KLZGHE9DTA",2,"Implausible",40,"The lady is opening the door for the chauffeur.","EventsRev","AAN","active"
"714","A1F9KLZGHE9DTA",7,"Plausible",32,"The relative is bringing flowers to the patient.","EventsRev","AAN","active"
"715","A1F9KLZGHE9DTA",1,"Implausible",26,"The queen is bowing to the peasant.","EventsRev","AAN","active"
"716","A1F9KLZGHE9DTA",1,"Implausible",39,"The grandmother is saving the lifeguard.","EventsRev","AAN","active"
"717","A1F9KLZGHE9DTA",6,"Implausible",31,"The patient is pushing the visitor.","EventsRev","AAN","active"
"718","A1F9KLZGHE9DTA",2,"Implausible",28,"The son is tying the father's shoes.","EventsRev","AAN","active"
"719","A1F9KLZGHE9DTA",7,"Plausible",10,"The jester is entertaining the king.","EventsRev","AAN","active"
"720","A1F9KLZGHE9DTA",7,"Plausible",34,"The dog is leading the blind person.","EventsRev","AAN","active"
"721","A2YAYHZYI7M3HD",2,"Implausible",17,"The woman is biting the vampire.","EventsRev","AAN","active"
"722","A2YAYHZYI7M3HD",7,"Plausible",23,"The judge is sentencing the criminal.","EventsRev","AAN","active"
"723","A2YAYHZYI7M3HD",4,"Implausible",20,"The lady is cooking for the chef.","EventsRev","AAN","active"
"724","A2YAYHZYI7M3HD",1,"Implausible",3,"The patient is using a stethoscope on the doctor.","EventsRev","AAN","active"
"725","A2YAYHZYI7M3HD",7,"Plausible",14,"The priest is blessing the bride.","EventsRev","AAN","active"
"726","A2YAYHZYI7M3HD",1,"Implausible",8,"The businessman is painting the artist.","EventsRev","AAN","active"
"727","A2YAYHZYI7M3HD",7,"Plausible",18,"The waiter is serving the customer.","EventsRev","AAN","active"
"728","A2YAYHZYI7M3HD",6,"Plausible",2,"The babysitter is scolding the child.","EventsRev","AAN","active"
"729","A2YAYHZYI7M3HD",1,"Implausible",19,"The beggar is giving money to the lawyer.","EventsRev","AAN","active"
"730","A2YAYHZYI7M3HD",7,"Plausible",7,"The mother is feeding the baby.","EventsRev","AAN","active"
"731","A2YAYHZYI7M3HD",1,"Implausible",6,"The girl is frightening the ghost.","EventsRev","AAN","active"
"732","A2YAYHZYI7M3HD",2,"Implausible",33,"The worker is yelling at the boss.","EventsRev","AAN","active"
"733","A2YAYHZYI7M3HD",1,"Implausible",1,"The criminal is arresting the cop.","EventsRev","AAN","active"
"734","A2YAYHZYI7M3HD",2,"Implausible",35,"The woman is preventing the bouncer from entering.","EventsRev","AAN","active"
"735","A2YAYHZYI7M3HD",7,"Plausible",25,"Santa is giving the girl a present.","EventsRev","AAN","active"
"736","A2YAYHZYI7M3HD",7,"Plausible",16,"The professor is lecturing to the student.","EventsRev","AAN","active"
"737","A2YAYHZYI7M3HD",6,"Plausible",4,"The fireman is rescuing the grandmother.","EventsRev","AAN","active"
"738","A2YAYHZYI7M3HD",1,"Implausible",15,"The snorkeler is biting the shark.","EventsRev","AAN","active"
"739","A2YAYHZYI7M3HD",7,"Plausible",12,"The photographer is taking a picture of the model.","EventsRev","AAN","active"
"740","A2YAYHZYI7M3HD",7,"Plausible",5,"The dentist is treating the patient.","EventsRev","AAN","active"
"741","A2YAYHZYI7M3HD",2,"Implausible",24,"The child is pulling the father on the sled.","EventsRev","AAN","active"
"742","A2YAYHZYI7M3HD",7,"Plausible",30,"The cat is chasing the mouse.","EventsRev","AAN","active"
"743","A2YAYHZYI7M3HD",1,"Implausible",13,"The princess is kidnapping the pirate.","EventsRev","AAN","active"
"744","A2YAYHZYI7M3HD",5,"Plausible",27,"The lady is applauding the athlete.","EventsRev","AAN","active"
"745","A2YAYHZYI7M3HD",6,"Plausible",29,"The thief is stealing the purse from the grandma.","EventsRev","AAN","active"
"746","A2YAYHZYI7M3HD",6,"Plausible",21,"The ballerina is dancing for the grandpa.","EventsRev","AAN","active"
"747","A2YAYHZYI7M3HD",7,"Plausible",38,"The tailor is measuring the princess.","EventsRev","AAN","active"
"748","A2YAYHZYI7M3HD",2,"Implausible",22,"The sportsstar is interviewing the journalist.","EventsRev","AAN","active"
"749","A2YAYHZYI7M3HD",5,"Implausible",37,"The woman is proposing to the man.","EventsRev","AAN","active"
"750","A2YAYHZYI7M3HD",7,"Plausible",9,"The groom is carrying the bride.","EventsRev","AAN","active"
"751","A2YAYHZYI7M3HD",1,"Implausible",11,"The Safari guide is pouncing on the lion.","EventsRev","AAN","active"
"752","A2YAYHZYI7M3HD",7,"Plausible",36,"The dog is licking the girl on the face.","EventsRev","AAN","active"
"753","A2YAYHZYI7M3HD",3,"Implausible",40,"The lady is opening the door for the chauffeur.","EventsRev","AAN","active"
"754","A2YAYHZYI7M3HD",6,"Plausible",32,"The relative is bringing flowers to the patient.","EventsRev","AAN","active"
"755","A2YAYHZYI7M3HD",1,"Implausible",26,"The queen is bowing to the peasant.","EventsRev","AAN","active"
"756","A2YAYHZYI7M3HD",1,"Implausible",39,"The grandmother is saving the lifeguard.","EventsRev","AAN","active"
"757","A2YAYHZYI7M3HD",1,"Implausible",31,"The patient is pushing the visitor.","EventsRev","AAN","active"
"758","A2YAYHZYI7M3HD",5,"Implausible",28,"The son is tying the father's shoes.","EventsRev","AAN","active"
"759","A2YAYHZYI7M3HD",7,"Plausible",10,"The jester is entertaining the king.","EventsRev","AAN","active"
"760","A2YAYHZYI7M3HD",7,"Plausible",34,"The dog is leading the blind person.","EventsRev","AAN","active"
"761","A1ZDR2UN7M92LI",6,"Implausible",17,"The woman is biting the vampire.","EventsRev","AAN","active"
"762","A1ZDR2UN7M92LI",7,"Plausible",23,"The judge is sentencing the criminal.","EventsRev","AAN","active"
"763","A1ZDR2UN7M92LI",7,"Implausible",20,"The lady is cooking for the chef.","EventsRev","AAN","active"
"764","A1ZDR2UN7M92LI",6,"Implausible",3,"The patient is using a stethoscope on the doctor.","EventsRev","AAN","active"
"765","A1ZDR2UN7M92LI",7,"Plausible",14,"The priest is blessing the bride.","EventsRev","AAN","active"
"766","A1ZDR2UN7M92LI",6,"Implausible",8,"The businessman is painting the artist.","EventsRev","AAN","active"
"767","A1ZDR2UN7M92LI",7,"Plausible",18,"The waiter is serving the customer.","EventsRev","AAN","active"
"768","A1ZDR2UN7M92LI",7,"Plausible",2,"The babysitter is scolding the child.","EventsRev","AAN","active"
"769","A1ZDR2UN7M92LI",5,"Implausible",19,"The beggar is giving money to the lawyer.","EventsRev","AAN","active"
"770","A1ZDR2UN7M92LI",7,"Plausible",7,"The mother is feeding the baby.","EventsRev","AAN","active"
"771","A1ZDR2UN7M92LI",5,"Implausible",6,"The girl is frightening the ghost.","EventsRev","AAN","active"
"772","A1ZDR2UN7M92LI",7,"Implausible",33,"The worker is yelling at the boss.","EventsRev","AAN","active"
"773","A1ZDR2UN7M92LI",4,"Implausible",1,"The criminal is arresting the cop.","EventsRev","AAN","active"
"774","A1ZDR2UN7M92LI",7,"Implausible",35,"The woman is preventing the bouncer from entering.","EventsRev","AAN","active"
"775","A1ZDR2UN7M92LI",7,"Plausible",25,"Santa is giving the girl a present.","EventsRev","AAN","active"
"776","A1ZDR2UN7M92LI",7,"Plausible",16,"The professor is lecturing to the student.","EventsRev","AAN","active"
"777","A1ZDR2UN7M92LI",7,"Plausible",4,"The fireman is rescuing the grandmother.","EventsRev","AAN","active"
"778","A1ZDR2UN7M92LI",4,"Implausible",15,"The snorkeler is biting the shark.","EventsRev","AAN","active"
"779","A1ZDR2UN7M92LI",7,"Plausible",12,"The photographer is taking a picture of the model.","EventsRev","AAN","active"
"780","A1ZDR2UN7M92LI",7,"Plausible",5,"The dentist is treating the patient.","EventsRev","AAN","active"
"781","A1ZDR2UN7M92LI",6,"Implausible",24,"The child is pulling the father on the sled.","EventsRev","AAN","active"
"782","A1ZDR2UN7M92LI",7,"Plausible",30,"The cat is chasing the mouse.","EventsRev","AAN","active"
"783","A1ZDR2UN7M92LI",5,"Implausible",13,"The princess is kidnapping the pirate.","EventsRev","AAN","active"
"784","A1ZDR2UN7M92LI",7,"Plausible",27,"The lady is applauding the athlete.","EventsRev","AAN","active"
"785","A1ZDR2UN7M92LI",7,"Plausible",29,"The thief is stealing the purse from the grandma.","EventsRev","AAN","active"
"786","A1ZDR2UN7M92LI",7,"Plausible",21,"The ballerina is dancing for the grandpa.","EventsRev","AAN","active"
"787","A1ZDR2UN7M92LI",7,"Plausible",38,"The tailor is measuring the princess.","EventsRev","AAN","active"
"788","A1ZDR2UN7M92LI",5,"Implausible",22,"The sportsstar is interviewing the journalist.","EventsRev","AAN","active"
"789","A1ZDR2UN7M92LI",6,"Implausible",37,"The woman is proposing to the man.","EventsRev","AAN","active"
"790","A1ZDR2UN7M92LI",7,"Plausible",9,"The groom is carrying the bride.","EventsRev","AAN","active"
"791","A1ZDR2UN7M92LI",4,"Implausible",11,"The Safari guide is pouncing on the lion.","EventsRev","AAN","active"
"792","A1ZDR2UN7M92LI",7,"Plausible",36,"The dog is licking the girl on the face.","EventsRev","AAN","active"
"793","A1ZDR2UN7M92LI",6,"Implausible",40,"The lady is opening the door for the chauffeur.","EventsRev","AAN","active"
"794","A1ZDR2UN7M92LI",7,"Plausible",32,"The relative is bringing flowers to the patient.","EventsRev","AAN","active"
"795","A1ZDR2UN7M92LI",6,"Implausible",26,"The queen is bowing to the peasant.","EventsRev","AAN","active"
"796","A1ZDR2UN7M92LI",3,"Implausible",39,"The grandmother is saving the lifeguard.","EventsRev","AAN","active"
"797","A1ZDR2UN7M92LI",6,"Implausible",31,"The patient is pushing the visitor.","EventsRev","AAN","active"
"798","A1ZDR2UN7M92LI",5,"Implausible",28,"The son is tying the father's shoes.","EventsRev","AAN","active"
"799","A1ZDR2UN7M92LI",7,"Plausible",10,"The jester is entertaining the king.","EventsRev","AAN","active"
"800","A1ZDR2UN7M92LI",7,"Plausible",34,"The dog is leading the blind person.","EventsRev","AAN","active"
"801","A3KF6O09H04SP7",2,"Implausible",17,"The woman is biting the vampire.","EventsRev","AAN","active"
"802","A3KF6O09H04SP7",7,"Plausible",23,"The judge is sentencing the criminal.","EventsRev","AAN","active"
"803","A3KF6O09H04SP7",5,"Implausible",20,"The lady is cooking for the chef.","EventsRev","AAN","active"
"804","A3KF6O09H04SP7",2,"Implausible",3,"The patient is using a stethoscope on the doctor.","EventsRev","AAN","active"
"805","A3KF6O09H04SP7",7,"Plausible",14,"The priest is blessing the bride.","EventsRev","AAN","active"
"806","A3KF6O09H04SP7",2,"Implausible",8,"The businessman is painting the artist.","EventsRev","AAN","active"
"807","A3KF6O09H04SP7",7,"Plausible",18,"The waiter is serving the customer.","EventsRev","AAN","active"
"808","A3KF6O09H04SP7",6,"Plausible",2,"The babysitter is scolding the child.","EventsRev","AAN","active"
"809","A3KF6O09H04SP7",1,"Implausible",19,"The beggar is giving money to the lawyer.","EventsRev","AAN","active"
"810","A3KF6O09H04SP7",7,"Plausible",7,"The mother is feeding the baby.","EventsRev","AAN","active"
"811","A3KF6O09H04SP7",2,"Implausible",6,"The girl is frightening the ghost.","EventsRev","AAN","active"
"812","A3KF6O09H04SP7",3,"Implausible",33,"The worker is yelling at the boss.","EventsRev","AAN","active"
"813","A3KF6O09H04SP7",1,"Implausible",1,"The criminal is arresting the cop.","EventsRev","AAN","active"
"814","A3KF6O09H04SP7",1,"Implausible",35,"The woman is preventing the bouncer from entering.","EventsRev","AAN","active"
"815","A3KF6O09H04SP7",7,"Plausible",25,"Santa is giving the girl a present.","EventsRev","AAN","active"
"816","A3KF6O09H04SP7",7,"Plausible",16,"The professor is lecturing to the student.","EventsRev","AAN","active"
"817","A3KF6O09H04SP7",6,"Plausible",4,"The fireman is rescuing the grandmother.","EventsRev","AAN","active"
"818","A3KF6O09H04SP7",1,"Implausible",15,"The snorkeler is biting the shark.","EventsRev","AAN","active"
"819","A3KF6O09H04SP7",7,"Plausible",12,"The photographer is taking a picture of the model.","EventsRev","AAN","active"
"820","A3KF6O09H04SP7",7,"Plausible",5,"The dentist is treating the patient.","EventsRev","AAN","active"
"821","A3KF6O09H04SP7",3,"Implausible",24,"The child is pulling the father on the sled.","EventsRev","AAN","active"
"822","A3KF6O09H04SP7",7,"Plausible",30,"The cat is chasing the mouse.","EventsRev","AAN","active"
"823","A3KF6O09H04SP7",1,"Implausible",13,"The princess is kidnapping the pirate.","EventsRev","AAN","active"
"824","A3KF6O09H04SP7",6,"Plausible",27,"The lady is applauding the athlete.","EventsRev","AAN","active"
"825","A3KF6O09H04SP7",7,"Plausible",29,"The thief is stealing the purse from the grandma.","EventsRev","AAN","active"
"826","A3KF6O09H04SP7",6,"Plausible",21,"The ballerina is dancing for the grandpa.","EventsRev","AAN","active"
"827","A3KF6O09H04SP7",7,"Plausible",38,"The tailor is measuring the princess.","EventsRev","AAN","active"
"828","A3KF6O09H04SP7",1,"Implausible",22,"The sportsstar is interviewing the journalist.","EventsRev","AAN","active"
"829","A3KF6O09H04SP7",4,"Implausible",37,"The woman is proposing to the man.","EventsRev","AAN","active"
